source,target,producer_overlap,same_branch,historical_share_corr,lag1_directed_corr,combined_strength,combined_signed
15150,26257,0.0,0.0,-0.7664268093307561,-0.21354470971239695,0.22992804279922682,-0.038588755673744056
26257,15150,0.0,0.0,-0.7664268093307561,0.1971153172005533,0.22992804279922682,-0.037723499724574394
26183,26203,0.0,0.0,0.7660821638449742,0.030447784377582707,0.22982464915349224,0.036479711637374006
26203,26183,0.0,0.0,0.7660821638449742,0.08228839111929934,0.22982464915349224,0.041083202737053896
26257,7620,0.0,0.0,-0.7630131721918941,-0.738117022226753,0.22890395165756822,-0.037555480628556466
7620,26257,0.0,0.0,-0.7630131721918941,0.2853074483116458,0.22890395165756822,-0.03346885578253934
26183,7586,0.0,1.0,-0.09611365171725936,-0.21235484914724026,0.2288340955151778,0.036322482588095964
7586,26183,0.0,1.0,-0.09611365171725936,0.1228073409742581,0.2288340955151778,0.04949506016404841
16197,26220,0.0,0.0,-0.7625978478542887,-0.017949142276851474,0.2287793543562866,-0.04513365517510315
26220,16197,0.0,0.0,-0.7625978478542887,0.0732590470283093,0.2287793543562866,-0.03447581920557152
16210,26259,0.14085077611855185,0.0,0.5275024835001796,-0.00409803673615073,0.2286761331093298,0.04295488162768246
26259,16210,0.14085077611855185,0.0,0.5275024835001796,-0.15746563602059013,0.2286761331093298,0.0482655818638258
26218,26310,0.0,0.0,-0.7610543174075287,0.02206472652202096,0.2283162952222586,-0.037874959915729235
26310,26218,0.0,0.0,-0.7610543174075287,0.23278728481686148,0.2283162952222586,-0.03538844054292825
7583А,16241,0.0,1.0,-0.09224345699334376,-0.1584274982620817,0.22767303709800313,0.04317355563881979
16241,7583А,0.0,1.0,-0.09224345699334376,0.4701124327685818,0.22767303709800313,0.04536036764512606
7620,7585,0.0,0.0,0.7552917024383978,0.4289532042151509,0.22658751073151934,0.03313016076779061
7585,7620,0.0,0.0,0.7552917024383978,-0.15290283071176178,0.22658751073151934,0.03390405913337291
16192,7443Д/1,0.0,0.0,0.7551266520755627,0.1820959640408799,0.2265379956226688,0.056445617245016136
7443Д/1,16192,0.0,0.0,0.7551266520755627,0.15482936063403946,0.2265379956226688,0.05583758626617287
26214,16192,0.13418542327585758,0.0,-0.5215066361992585,-0.3862973222968374,0.22354470249770633,-0.053294333985588
16192,26214,0.13418542327585758,0.0,-0.5215066361992585,0.2319587775460202,0.22354470249770633,-0.05569978969600227
26183,15150Д,0.0,0.0,0.7439081311771414,0.03678462531527729,0.2231724393531424,0.035423816648903886
15150Д,26183,0.0,0.0,0.7439081311771414,0.3429349700121436,0.2231724393531424,0.035180456150479454
7585,16228,0.0,0.0,-0.7419281456260656,-0.39074065721054274,0.22257844368781968,-0.0333041865027922
16228,7585,0.0,0.0,-0.7419281456260656,-0.10192551531554024,0.22257844368781968,-0.029599138852082377
7585,26293,0.0,0.0,0.7412698858406768,-0.21010727009337404,0.22238096575220304,0.03327463807982278
26293,7585,0.0,0.0,0.7412698858406768,0.37729767831735783,0.22238096575220304,0.03711706606119948
26293,7516Д,0.0,0.0,-0.7405260679618083,0.5407202621556418,0.22215782038854248,-0.037079821411342764
7516Д,26293,0.0,0.0,-0.7405260679618083,-0.45325159772208606,0.22215782038854248,-0.04499889953186896
26249,26304,0.14467284665112365,0.0,-0.4982872300333797,-0.013613187555775088,0.22182259233557572,-0.05171872946929801
26304,26249,0.14467284665112365,0.0,-0.4982872300333797,0.022145733464361383,0.22182259233557572,-0.04477818160138267
26218,26203,0.0,0.0,-0.738254844362672,0.06168130765410797,0.22147645330880159,-0.03674031143148537
26203,26218,0.0,0.0,-0.738254844362672,-0.08277642788130475,0.22147645330880159,-0.03959088838504982
16186,7583А,0.0,1.0,-0.06544290566270472,-0.4836567362376495,0.21963287169881143,0.04791244591830841
7583А,16186,0.0,1.0,-0.06544290566270472,-0.0014843093729024377,0.21963287169881143,0.04164890198359625
26220,26228,0.0,1.0,-0.06527127161918246,0.3771964416605007,0.21958138148575473,0.0330897341253227
26228,26220,0.0,1.0,-0.06527127161918246,0.15735273670329963,0.21958138148575473,0.05006267243415839
26183,7516Д,0.0,0.0,-0.7295334257148827,-0.20283858717224468,0.2188600277144648,-0.034739314209239334
7516Д,26183,0.0,0.0,-0.7295334257148827,0.16830832350495062,0.2188600277144648,-0.04433091926019445
26203,7585,0.0,0.0,0.7246977884073258,-0.03784194173524163,0.21740933652219774,0.0388638550397809
7585,26203,0.0,0.0,0.7246977884073258,0.21077569626298412,0.21740933652219774,0.03253073824677758
26233,7620,0.0,0.0,-0.7224996537989746,0.2464234626023084,0.2167498961396924,-0.038817105699906686
7620,26233,0.0,0.0,-0.7224996537989746,0.22164861229209118,0.2167498961396924,-0.03169176836943389
16241,16210,0.0,1.0,0.05520186232419128,0.22877806152242736,0.2165605586972574,0.043146376422751445
16210,16241,0.0,1.0,0.05520186232419128,-0.015690792700433578,0.2165605586972574,0.040679073227191734
16197,16192,0.02317549274472222,1.0,0.01651473579923187,0.02957507319904067,0.21654216711213067,0.04271949944437767
16192,16197,0.02317549274472222,1.0,0.01651473579923187,0.18302952955196938,0.21654216711213067,0.05395499438679838
16228,26293,0.0,0.0,-0.7151450034328289,0.2711084673554273,0.21454350102984868,-0.028530628445318226
26293,16228,0.0,0.0,-0.7151450034328289,-0.13201920830374766,0.21454350102984868,-0.035808933888700066
16259,16192,0.0,1.0,-0.040397740739486473,0.05192596826301258,0.21211932222184596,0.07591733441049943
16192,16259,0.0,1.0,-0.040397740739486473,0.04570510027426013,0.21211932222184596,0.05285297082061959
26293,26233,0.0,0.0,-0.7027842632640585,0.20161068999750661,0.21083527897921756,-0.03519000356632598
26233,26293,0.0,0.0,-0.7027842632640585,0.20849334961283664,0.21083527897921756,-0.03775787419123428
26228,26310,0.0,1.0,-0.03364476863071855,-0.08884727424795597,0.2100934305892156,0.04789950097312251
26310,26228,0.0,1.0,-0.03364476863071855,0.1145119130172212,0.2100934305892156,0.032563943233349435
7516Д,7620,0.0,0.0,-0.6982730385876225,-0.5260242064384238,0.20948191157628673,-0.04243134667183358
7620,7516Д,0.0,0.0,-0.6982730385876225,0.5296862679177219,0.20948191157628673,-0.030629090659324974
16210,26304,0.0,0.0,-0.6967619122807223,-0.3531456133684904,0.20902857368421668,-0.039264253410809934
26304,16210,0.0,0.0,-0.6967619122807223,0.004436875890088545,0.20902857368421668,-0.042195519102716385
16210,26218,0.0,0.0,-0.6936745646071857,0.08076413343580062,0.2081023693821557,-0.039090273749630956
26218,16210,0.0,0.0,-0.6936745646071857,-0.31445971255680555,0.2081023693821557,-0.03452170985450109
26233,26183,0.0,0.0,-0.6924664919103769,-0.12219646631010825,0.20773994757311307,-0.037203540332224894
26183,26233,0.0,0.0,-0.6924664919103769,-0.133234463043722,0.20773994757311307,-0.03297424106136269
26310,26203,0.0,0.0,0.6920442493218701,-0.07348568897806472,0.20761327479656103,0.03217952544258196
26203,26310,0.0,0.0,0.6920442493218701,0.3251766941829327,0.20761327479656103,0.037112721767604155
26259,7443Д/1,0.24074776025405417,0.0,0.2877601339469527,-0.00038826818634154575,0.2067019203111129,0.04362758946696121
7443Д/1,26259,0.24074776025405417,0.0,0.2877601339469527,-0.5097096029964874,0.2067019203111129,0.05094834654571482
26310,26257,0.12863404436666356,0.0,-0.4676179027376724,-0.21139486806257418,0.2046023930046335,-0.03171284648227521
26257,26310,0.12863404436666356,0.0,-0.4676179027376724,0.5068475093785996,0.2046023930046335,-0.03356840784704626
7620,26259,0.0,1.0,0.009518136522458623,-0.0836134076691317,0.2028554409567376,0.029660210970237303
26259,7620,0.0,1.0,0.009518136522458623,-0.12205627419946566,0.2028554409567376,0.04281573139658989
26228,16259,0.0,0.0,0.6743808540316265,-0.3495912331452361,0.20231425620948795,0.04612591590800729
16259,26228,0.0,0.0,0.6743808540316265,-0.3495912331452361,0.20231425620948795,0.07240810918961786
16186,26183,0.0,1.0,0.0070003156333472835,-0.28041042950350414,0.2021000946900042,0.04408770773711208
26183,16186,0.0,1.0,0.0070003156333472835,-0.1609626419460784,0.2021000946900042,0.032079035922963385
16228,26214,0.0,0.0,0.6697322706960604,-0.04432859003094083,0.20091968120881812,0.026718892646032902
26214,16228,0.0,0.0,0.6697322706960604,0.41923539140502464,0.20091968120881812,0.04790039967388844
26304,7586,0.0,0.0,-0.6580730070801281,-0.2303416013819437,0.1974219021240384,-0.03985254023191219
7586,26304,0.0,0.0,-0.6580730070801281,0.020605321869951267,0.1974219021240384,-0.0427008436017003
26249,26218,0.0,0.0,-0.6556648363559683,-0.1441781937670406,0.19669945090679047,-0.045861179337485444
26218,26249,0.0,0.0,-0.6556648363559683,0.08422409528588536,0.19669945090679047,-0.0326301011992522
26183,26218,0.07905854340551892,0.0,-0.5201783987016573,0.3310174734326395,0.19558279131325665,-0.031044554422772996
26218,26183,0.07905854340551892,0.0,-0.5201783987016573,-0.48263669527316344,0.19558279131325665,-0.03244486064380504
26220,16210,0.0,0.0,0.6431855382999735,-0.009411683295360268,0.19295566148999205,0.029077381212731915
16210,26220,0.0,0.0,0.6431855382999735,-0.02506003085968565,0.19295566148999205,0.03624509250701343
16197,16181,0.0,0.0,0.6388283868649246,0.3311659024985248,0.1916485160594774,0.03780847298475201
16181,16197,0.0,0.0,0.6388283868649246,0.04397951561677974,0.1916485160594774,0.038862824218507085
7585,26259,0.32561923062713005,0.0,-0.08905109502282953,0.46269219648636506,0.18952494382041388,0.028358424883135676
26259,7585,0.32561923062713005,0.0,-0.08905109502282953,-0.39004943080767507,0.18952494382041388,0.04000212688058594
26183,16228,0.0,0.0,-0.6253025051264481,-0.1809517156229916,0.18759075153793445,-0.029775990291501495
16228,26183,0.0,0.0,-0.6253025051264481,-0.07419442884232869,0.18759075153793445,-0.024946372209905348
7585,26256,0.0,0.0,0.624328281581386,-0.047975830409245496,0.1872984844744158,0.02802528203214151
26256,7585,0.0,0.0,0.624328281581386,0.07633191120984129,0.1872984844744158,0.026989396712385403
16181,26233,0.0,0.0,0.6235899637004279,0.037634653662765395,0.18707698911012835,0.0379358019180183
26233,16181,0.0,0.0,0.6235899637004279,0.5752275507502748,0.18707698911012835,0.03350307146457879
26203,16241,0.0,0.0,-0.6206128242802206,0.0999205034058422,0.18618384728406617,-0.03328202076021637
16241,26203,0.0,0.0,-0.6206128242802206,-0.09253527547441479,0.18618384728406617,-0.037094281650724814
26218,26214,0.0,0.0,0.6189372084899059,-0.22752835023108958,0.18568116254697176,0.030802298108974148
26214,26218,0.0,0.0,0.6189372084899059,0.3283865820685724,0.18568116254697176,0.044267449780931854
16186,15150,0.0,0.0,-0.618102818692513,-0.05351477223056863,0.1854308456077539,-0.04045134634469101
15150,16186,0.0,0.0,-0.618102818692513,0.1625673034078345,0.1854308456077539,-0.03112080418038262
26256,26203,0.0,0.0,0.6158976184877305,0.03472670373824118,0.18476928554631913,0.0266249433991272
26203,26256,0.0,0.0,0.6158976184877305,-0.40829131920755735,0.18476928554631913,0.0330291552522302
26183,7443Д/1,0.0,0.0,-0.6139575191864709,-0.35689985406085106,0.18418725575594128,-0.0292357586621117
7443Д/1,26183,0.0,0.0,-0.6139575191864709,0.17388764270738555,0.18418725575594128,-0.04539888222341488
16181,7585,0.0,0.0,-0.6139272667907414,-0.6968501972385883,0.18417818003722242,-0.037347976299747426
7585,16181,0.0,0.0,-0.6139272667907414,0.10039450921331132,0.18417818003722242,-0.027558394047842674
16228,7587,0.0,0.0,-0.6104568679126944,0.17053366526121919,0.1831370603738083,-0.02435410720442191
7587,16228,0.0,0.0,-0.6104568679126944,-0.06827581315662222,0.1831370603738083,-0.04301447212771341
26220,26203,0.0,0.0,0.6078299114429186,-0.30142350098342924,0.1823489734328756,0.027479010324519847
26203,26220,0.0,0.0,0.6078299114429186,0.2449052300952255,0.1823489734328756,0.03259650290788945
26220,26304,0.0,0.0,-0.6078053573148032,0.05767605459262115,0.18234160719444095,-0.02747790027197506
26304,26220,0.0,0.0,-0.6078053573148032,0.09774370495968916,0.18234160719444095,-0.03680835894338784
26218,7585,0.0,0.0,-0.607680350681265,-0.37168115742348357,0.1823041052043795,-0.03024208443101792
7585,26218,0.0,0.0,-0.607680350681265,0.2488440578694169,0.1823041052043795,-0.027277978133708913
7583А,26256,0.0,0.0,0.6076538244939562,0.33110737983942234,0.18229614734818686,0.034568752455705114
26256,7583А,0.0,0.0,0.6076538244939562,-0.0043448900571873925,0.18229614734818686,0.02626856834280333
26310,16181,0.0,0.0,-0.6036501927018185,-0.0058249129695499184,0.18109505781054555,-0.028069269780801275
16181,26310,0.0,0.0,-0.6036501927018185,-0.0693223222760527,0.18109505781054555,-0.03672277533496495
16228,16181,0.0,0.0,0.5987331756325253,0.0076219897136369,0.17961995268975758,0.023886391836423583
16181,16228,0.0,0.0,0.5987331756325253,-0.06511788376196193,0.17961995268975758,0.03642365091599366
7585,16197,0.0,0.0,-0.5985475707262234,-0.008317288162364678,0.17956427121786703,-0.026868019556581465
16197,7585,0.0,0.0,-0.5985475707262234,0.17802532881759264,0.17956427121786703,-0.03542448977408441
7443Д/1,26293,0.0,0.0,-0.5980582504252206,0.18887676308451487,0.1794174751275662,-0.044223216143314
26293,7443Д/1,0.0,0.0,-0.5980582504252206,-0.08108974919592961,0.1794174751275662,-0.029946134347955167
26214,16197,0.0,0.0,0.5972192481076863,0.18379898298568265,0.17916577443230589,0.042714144037834245
16197,26214,0.0,0.0,0.5972192481076863,-0.1553084439099716,0.17916577443230589,0.03534587421649396
26203,16181,0.0,0.0,-0.5953503575765667,-0.1484182382841169,0.17860510727297002,-0.03192725349084772
16181,26203,0.0,0.0,-0.5953503575765667,-0.023002695147893652,0.17860510727297002,-0.03621785877185134
16228,16210,0.0,0.0,-0.595035738449342,-0.08638245024634501,0.1785107215348026,-0.02373888300119865
16210,16228,0.0,0.0,-0.595035738449342,0.003868389050771203,0.1785107215348026,-0.033531732448587516
26259,7516Д,0.1252171713255807,0.0,-0.3832021056964228,-0.12008346814601885,0.1775692173717172,-0.03747868866337947
7516Д,26259,0.1252171713255807,0.0,-0.3832021056964228,0.04897495151508682,0.1775692173717172,-0.03596731079953735
26249,16210,0.0,0.0,0.5774336252448001,-0.0408744499815752,0.17323008757344002,0.04038921347380121
16210,26249,0.0,0.0,0.5774336252448001,-0.007506615719515366,0.17323008757344002,0.03253980992634947
26304,16228,0.0,0.0,0.5771681235755303,-0.28661714186714826,0.17315043707265906,0.03495298487842455
16228,26304,0.0,0.0,0.5771681235755303,-0.27887181482029316,0.17315043707265906,0.02302605654121955
26218,7620,0.0,0.0,-0.5761624141989132,0.20441784357766993,0.17284872425967396,-0.028673549106283207
7620,26218,0.0,0.0,-0.5761624141989132,0.1437247602417659,0.17284872425967396,-0.025272822869817267
26293,7583А,0.0,0.0,0.5760023729886298,-0.1793190185861638,0.17280071189658894,0.02884174649207562
7583А,26293,0.0,0.0,0.5760023729886298,-0.13160161024976988,0.17280071189658894,0.03276813646704977
7620,7443Д/1,0.0,0.0,-0.5749867479233604,-0.12837034621947538,0.1724960243770081,-0.025221253373432506
7443Д/1,7620,0.0,0.0,-0.5749867479233604,-0.061645382360103876,0.1724960243770081,-0.04251720165197415
26214,26233,0.0,0.0,0.5744373540097814,-0.04136850095044559,0.1723312062029344,0.041084743932201455
26233,26214,0.0,0.0,0.5744373540097814,0.22068982794879735,0.1723312062029344,0.030862292281148278
15150Д,7583А,0.0,0.0,0.5726307805300548,-0.20463120974053434,0.17178923415901642,0.027080510644472762
7583А,15150Д,0.0,0.0,0.5726307805300548,-0.017958606293340035,0.17178923415901642,0.0325763303096886
26203,7587,0.0,0.0,0.5712156370156171,0.3726795577996434,0.1713646911046851,0.030632964621320806
7587,26203,0.0,0.0,0.5712156370156171,-0.28401837500953214,0.1713646911046851,0.04024942692730311
7443Д/1,15150Д,0.0,0.0,-0.5703936134882267,-0.2812545863689077,0.171118084046468,-0.04217756387128006
15150Д,7443Д/1,0.0,0.0,-0.5703936134882267,0.24883729642949215,0.171118084046468,-0.026974711885569845
7516Д,7443Д/1,0.030352408924267292,0.0,0.5156022062266512,-0.10286878685192173,0.169856866330129,0.034405145177512586
7443Д/1,7516Д,0.030352408924267292,0.0,0.5156022062266512,0.036170990185071264,0.169856866330129,0.041866696138726255
26233,26256,0.0,0.0,-0.5661852278637262,0.19645810266487007,0.16985556835911783,-0.030418937531874565
26256,26233,0.0,0.0,-0.5661852278637262,0.24768785439598004,0.16985556835911783,-0.024475901826520787
26231,7443Д/1,0.0,0.0,-0.5634386305434199,-0.6872010022166556,0.16903158916302596,-0.04079721637206401
7443Д/1,26231,0.0,0.0,-0.5634386305434199,0.1265528485986264,0.16903158916302596,-0.041663279997054485
7443Д/1,7965,0.0,0.0,-0.5623680200211778,-0.14207672897665674,0.16871040600635334,-0.04158411406213635
7965,7443Д/1,0.0,0.0,-0.5623680200211778,-0.061727491709567484,0.16871040600635334,-0.031052160602232644
26183,16192,0.0,0.0,-0.5620274915863033,0.25518306322230877,0.16860824747589098,-0.02676292673679051
16192,26183,0.0,0.0,-0.5620274915863033,-0.036064446623365866,0.16860824747589098,-0.04201148056959656
26220,26231,0.0,0.0,-0.560134891605877,0.04204496070405237,0.1680404674817631,-0.025322795373829112
26231,26220,0.0,0.0,-0.560134891605877,-0.2550431511966052,0.1680404674817631,-0.040558000697161214
26259,7587,0.1496343416668195,0.0,-0.31032031458147513,-0.23370388060447325,0.16791326520785227,-0.035440652846955245
7587,26259,0.1496343416668195,0.0,-0.31032031458147513,0.6019837946654459,0.16791326520785227,-0.039438770347268705
7620,16197,0.0,0.0,-0.5587640007592533,0.08091761417880404,0.16762920022777597,-0.024509657813853426
16197,7620,0.0,0.0,-0.5587640007592533,0.36285800137423857,0.16762920022777597,-0.03306993562267156
26249,16192,0.0,0.0,0.5577076200744099,0.27948349970304437,0.16731228602232295,0.0390094569113488
16192,26249,0.0,0.0,0.5577076200744099,0.009410612908845163,0.16731228602232295,0.04168857074614143
16197,26183,0.0,0.0,-0.5558439962566168,-0.17299163414859736,0.16675319887698506,-0.032897117830564544
26183,16197,0.0,0.0,-0.5558439962566168,0.05973613248807813,0.16675319887698506,-0.026468477737474485
26310,26183,0.0,0.0,0.554080450352102,0.19653309154064671,0.16622413510563058,0.02576431487844063
26183,26310,0.0,0.0,0.554080450352102,-0.05394056613840129,0.16622413510563058,0.026384500262091052
7585,26214,0.0,0.0,-0.5534028851476521,-0.4515622311160806,0.16602086554429563,-0.02484153351883998
26214,7585,0.0,0.0,-0.5534028851476521,-0.08777231505674497,0.16602086554429563,-0.03958032267387269
7579,26310,0.0,0.0,-0.5498053482844569,0.10037264383435951,0.16494160448533707,-0.0413469901116563
26310,7579,0.0,0.0,-0.5498053482844569,0.19135754319974607,0.16494160448533707,-0.025565525919656242
26310,26214,0.0,0.0,-0.5460076709421672,-0.3724472915288283,0.16380230128265014,-0.025388936843482743
26214,26310,0.0,0.0,-0.5460076709421672,0.016552576523028897,0.16380230128265014,-0.03905140428123112
26310,7587,0.0,0.0,0.5456118521370306,-0.21557321578262761,0.16368355564110917,0.025370531573410744
7587,26310,0.0,0.0,0.5456118521370306,0.4560619350900258,0.16368355564110917,0.03844531373124773
16186,16192,0.0,0.0,0.5428382236955408,0.06539434138074003,0.16285146710866225,0.03552570273388264
16192,16186,0.0,0.0,0.5428382236955408,0.4397998330738004,0.16285146710866225,0.040577085335900494
16259,26249,0.0,0.0,0.5410864420143084,-0.1493761293575138,0.16232593260429254,0.05809632041030112
26249,16259,0.0,0.0,0.5410864420143084,-0.8226913543858082,0.16232593260429254,0.037846870807065565
26293,16197,0.0,0.0,-0.5383725291509324,0.11282990108548352,0.1615117587452797,-0.026957534781502184
16197,26293,0.0,0.0,-0.5383725291509324,0.3177628736809248,0.1615117587452797,-0.03186308505172855
16192,15150Д,0.0,0.0,-0.5363833957755608,-0.28033076543134405,0.16091501873266825,-0.04009458780366245
15150Д,16192,0.0,0.0,-0.5363833957755608,-0.170886471230831,0.16091501873266825,-0.025366321114231725
7587,26218,0.0,0.0,-0.5353176374900525,0.007135863820477349,0.16059529124701574,-0.03771995501667845
26218,7587,0.0,0.0,-0.5353176374900525,0.21883286574606153,0.16059529124701574,-0.02664085019737389
7583А,7620,0.0,0.0,0.532720311986489,-0.028394824014182495,0.15981609359594667,0.030305867997330597
7620,7583А,0.0,0.0,0.532720311986489,-0.0895364423386009,0.15981609359594667,0.023367275879506204
26233,16210,0.0,0.0,-0.5266084503373756,0.1465289775552687,0.15798253510121266,-0.028292630690861898
16210,26233,0.0,0.0,-0.5266084503373756,-0.05674045452474548,0.15798253510121266,-0.029675685880473337
16228,26249,0.0,0.0,-0.525660832169515,-0.2677306222625555,0.1576982496508545,-0.020971179018093877
26249,16228,0.0,0.0,-0.525660832169515,0.02451310137842885,0.1576982496508545,-0.03676791000231367
15150Д,26231,0.0,0.0,0.5243840705008951,0.3955355123376944,0.15731522115026852,0.024798856236555592
26231,15150Д,0.0,0.0,0.5243840705008951,0.19263999493251888,0.15731522115026852,0.03796937097773252
16197,16210,0.0,0.0,-0.5240195991087,0.14587335549431152,0.15720587973261,-0.031013620032778914
16210,16197,0.0,0.0,-0.5240195991087,-0.010405980571150565,0.15720587973261,-0.02952979772428398
7516Д,7585,0.03034742370771179,0.0,-0.47280857151671735,0.06361706564039471,0.15701628330887107,-0.03180423693897458
7585,7516Д,0.03034742370771179,0.0,-0.47280857151671735,0.13464468175229882,0.15701628330887107,-0.023494187023017934
7585,26310,0.0,0.0,0.5198049628674687,-0.3530061706002337,0.1559414888602406,0.023333366621112524
26310,7585,0.0,0.0,0.5198049628674687,0.07154561932026077,0.1559414888602406,0.024170531066712624
7586,26249,0.0,0.0,0.5151499844225116,-0.26927826926558185,0.15454499532675348,0.033426897440826935
26249,7586,0.0,0.0,0.5151499844225116,-0.056542972744300604,0.15454499532675348,0.03603271749726278
16259,7965,0.0,0.0,-0.5143656842000055,-0.5511593718756473,0.15430970526000165,-0.055227319106541314
7965,16259,0.0,0.0,-0.5143656842000055,0.37006373356799205,0.15430970526000165,-0.028401625386618473
26220,7587,0.0,0.0,0.5134962171693391,-0.16629731686898439,0.15404886515080174,0.02321433609560569
7587,26220,0.0,0.0,0.5134962171693391,-0.046873647461788355,0.15404886515080174,0.036182357644104234
26218,26256,0.0,0.0,-0.513261016307434,-0.15176489305690175,0.15397830489223022,-0.025543170801750986
26256,26218,0.0,0.0,-0.513261016307434,0.1434143365128022,0.15397830489223022,-0.022188014854998456
26218,26228,0.2823187523942341,0.0,-0.041815266428486104,-0.41231244208252266,0.15370395612566287,0.0254976596019194
26228,26218,0.2823187523942341,0.0,-0.041815266428486104,-0.008624361210908748,0.15370395612566287,0.03504318424124913
16186,26304,0.0,0.0,-0.5118562580283365,-0.3322611599224961,0.15355687740850094,-0.033498107670824256
26304,16186,0.0,0.0,-0.5118562580283365,-0.0026575307070427234,0.15355687740850094,-0.030997734136733127
26310,7516Д,0.04738309882305197,0.0,-0.43154495393134845,-0.606729264787129,0.15315503559093052,-0.023738637952160132
7516Д,26310,0.04738309882305197,0.0,-0.43154495393134845,0.2553770470678444,0.15315503559093052,-0.031022126735411264
26220,16181,0.0,0.0,-0.5104427611614538,-0.015650037435394525,0.15313282834843614,-0.023076294272413794
16181,26220,0.0,0.0,-0.5104427611614538,0.2129092674848979,0.15313282834843614,-0.031052545109930142
7443Д/1,15150,0.0,0.0,-0.5085676880776246,-0.370421551852245,0.1525703064232874,-0.03760586661478459
15150,7443Д/1,0.0,0.0,-0.5085676880776246,0.17567969178747517,0.1525703064232874,-0.025605829571547584
7585,26220,0.0,0.0,0.5074353589864057,0.39993492917442275,0.1522306076959217,0.022778111240858746
26220,7585,0.0,0.0,0.5074353589864057,0.08047627504242957,0.1522306076959217,0.022940334468754327
16186,26218,0.0,0.0,-0.5048198191135044,0.058469857133355514,0.15144594573405132,-0.0330376123956543
26218,16186,0.0,0.0,-0.5048198191135044,-0.32485510417142033,0.15144594573405132,-0.02512308251363783
7965,26257,0.2046390996520125,0.0,-0.16133947867568535,-0.06588899796835837,0.15072139342871185,-0.027741175104305085
26257,7965,0.2046390996520125,0.0,-0.16133947867568535,-0.18268075181249818,0.15072139342871185,-0.02472833837175863
26304,26233,0.0,0.0,0.5017247888706917,-0.05326998893642217,0.1505174366612075,0.03038417792356322
26233,26304,0.0,0.0,0.5017247888706917,-0.34923008625152363,0.1505174366612075,0.026955728019318597
16228,7583А,0.0,0.0,-0.5016464780780554,-0.019300145061360453,0.15049394342341663,-0.020013129097240175
7583А,16228,0.0,0.0,-0.5016464780780554,0.11345492750929961,0.15049394342341663,-0.02853811203343965
15150Д,7585,0.0,0.0,0.5015808435812781,0.11200948922411522,0.15047425307438342,0.0237204597368889
7585,15150Д,0.0,0.0,0.5015808435812781,0.1700608931527437,0.15047425307438342,0.022515309682398784
15150,26293,0.0,0.0,0.5004248133024152,0.3933342372399686,0.15012744399072456,0.0251958446892901
26293,15150,0.0,0.0,0.5004248133024152,-0.1962667188396694,0.15012744399072456,0.02505740649769413
7443Д/1,16186,0.0,0.0,0.49915818012051366,0.33775390484774814,0.14974745403615408,0.036910083714216474
16186,7443Д/1,0.0,0.0,0.49915818012051366,-0.19578446561393217,0.14974745403615408,0.032667090028083594
16210,7579,0.0,0.0,-0.49697763087875096,0.15241457801599495,0.14909328926362528,-0.028005916073187066
7579,16210,0.0,0.0,-0.49697763087875096,-0.3437553113390072,0.14909328926362528,-0.037374189344965676
15150,26183,0.0,0.0,0.49687608741735095,0.2631687055320649,0.14906282622520528,0.025017170203397034
26183,15150,0.0,0.0,0.49687608741735095,0.38822169525421935,0.14906282622520528,0.02366051220605051
16241,7620,0.0,0.0,-0.4961065746269961,0.026930287633217007,0.1488319723880988,-0.029652492323750113
7620,16241,0.0,0.0,-0.4961065746269961,-0.42025413960290714,0.1488319723880988,-0.02176124869674552
7443Д/1,7586,0.0,0.0,0.49560845476834847,0.37428927045389926,0.14868253643050452,0.036647600467163886
7586,7443Д/1,0.0,0.0,0.49560845476834847,-0.22463433840777766,0.14868253643050452,0.032158892534801656
7443Д/1,26249,0.0,0.0,0.49549048682218194,0.5384010892063597,0.14864714604665458,0.03663887736706854
26249,7443Д/1,0.0,0.0,0.49549048682218194,0.26293148944355577,0.14864714604665458,0.03465761287804222
16241,26214,0.0,0.0,0.4858795154570714,0.02039442478515201,0.1457638546371214,0.029041216825620022
26214,16241,0.0,0.0,0.4858795154570714,0.04756893169219622,0.1457638546371214,0.03475093556349051
7579,26220,0.0,0.0,-0.48496707150274987,0.1306947615031272,0.14549012145082496,-0.03647095971778124
26220,7579,0.0,0.0,-0.48496707150274987,-0.44398358653512326,0.14549012145082496,-0.021924579416042284
7583А,26310,0.0,0.0,0.47781189813148217,-0.24361244711006635,0.14334356943944465,0.027182189202303093
26310,7583А,0.0,0.0,0.47781189813148217,0.27612069861909416,0.14334356943944465,0.022217885847266302
16241,16197,0.0,0.0,0.47451638978777133,0.38197912375250026,0.1423549169363314,0.028362038169428935
16197,16241,0.0,0.0,0.47451638978777133,-0.18788354644978664,0.1423549169363314,0.02808381792825127
16181,7586,0.0,0.0,0.4727653286601835,0.1071770558818962,0.14182959859805505,0.028760456238476877
7586,16181,0.0,0.0,0.4727653286601835,0.15680931041684368,0.14182959859805505,0.030676654629851547
16241,26233,0.0,0.0,0.46912098117626755,0.4188439650577846,0.14073629435288026,0.028039552395971085
26233,16241,0.0,0.0,0.46912098117626755,-0.07881130600585606,0.14073629435288026,0.025204051817344905
16241,26293,0.0,0.0,-0.4685061062431503,0.06815552675479658,0.1405518318729451,-0.028002801070415615
26293,16241,0.0,0.0,-0.4685061062431503,-0.19840546617908855,0.1405518318729451,-0.023459164371395957
