КНС,Период,Нагн. скваж.,Закачка м3/мес базовый прогноз,Закачка м3/мес прогноз,Доля базовый прогноз,Доля прогноз,Руст базовый прогноз,Руст прогноз,Суммарная закачка прогноз,Закачка м3/мес факт,Руст факт
97,07.2026,26249,1378.0051722141009,1378.0051722141009,0.010546022555468595,0.010546022555468595,90.37796490218108,90.37796490218108,130665.86620370368,225.384,87.0
97,07.2026,26256,66.40724738764243,66.40724738764243,0.0005082218433704466,0.0005082218433704466,99.74288562612082,99.74288562612082,130665.86620370368,,
97,07.2026,26257,9541.002383768833,9541.002383768833,0.0730183226956513,0.0730183226956513,96.18995381754232,96.18995381754232,130665.86620370368,8913.285,92.0
97,07.2026,26259,4572.840385689984,4572.840385689984,0.034996441829429875,0.034996441829429875,105.92902798570414,105.92902798570414,130665.86620370368,5281.208,94.0
97,07.2026,26293,0.0,0.0,0.0,0.0,103.90805442253136,103.90805442253136,130665.86620370368,,
97,07.2026,26304,2263.8423101056137,2263.8423101056137,0.01732542993727497,0.01732542993727497,99.83022783010463,99.83022783010463,130665.86620370368,1987.957,90.0
97,07.2026,26310,2869.369107785665,2869.369107785665,0.021959591981829556,0.021959591981829556,84.80864560010251,84.80864560010251,130665.86620370368,5216.658,82.0
97,07.2026,7443Д/1,2184.5427604212223,2184.5427604212223,0.016718541910674616,0.016718541910674616,91.64588431763035,91.64588431763035,130665.86620370368,3092.436,89.0
97,07.2026,7516Д,11762.239099004924,11762.239099004924,0.09001768740941103,0.09001768740941103,81.26769648327716,81.26769648327716,130665.86620370368,11907.425,86.0
97,07.2026,7579,11714.423716278114,11714.423716278114,0.0896517511162075,0.0896517511162075,94.47104295882023,94.47104295882023,130665.86620370368,12971.985,72.0
97,07.2026,7583А,0.0,0.0,0.0,0.0,112.8489410781324,112.8489410781324,130665.86620370368,170.135,80.0
97,07.2026,7585,3402.5004610574347,3402.5004610574347,0.026039703863846513,0.026039703863846513,108.02760139557685,108.02760139557685,130665.86620370368,7909.478,94.0
97,07.2026,7586,18436.25830547874,18436.25830547874,0.14109467790721436,0.14109467790721436,88.27529193882366,88.27529193882366,130665.86620370368,11282.384,85.0
97,07.2026,7587,4550.9733445651045,4550.9733445651045,0.03482909099971288,0.03482909099971288,66.50526645038617,66.50526645038617,130665.86620370368,5522.199,64.0
97,07.2026,7620,0.0,0.0,0.0,0.0,104.53373741882923,104.53373741882923,130665.86620370368,,
97,07.2026,7965,9618.846819065202,9618.846819065202,0.07361407457453152,0.07361407457453152,90.8266630253982,90.8266630253982,130665.86620370368,7357.057,80.0
97,08.2026,15150,3320.9925639659673,3320.9925639659673,0.025569408622364887,0.025569408622364887,97.45328355131518,97.45328355131518,129881.47723765431,4372.077,86.0
97,08.2026,15150Д,2608.917919513305,2608.917919513305,0.020086912891663245,0.020086912891663245,75.22368334052605,75.22368334052605,129881.47723765431,1619.703,64.0
97,08.2026,16181,1005.5111959857269,1005.5111959857269,0.007741759774920516,0.007741759774920516,99.76049562796918,99.76049562796918,129881.47723765431,,
97,08.2026,16186,528.3259698035206,528.3259698035206,0.004067754548531975,0.004067754548531975,81.70913161549026,81.70913161549026,129881.47723765431,469.02,80.0
97,08.2026,16192,4065.422995953469,4065.422995953469,0.03130102215048452,0.03130102215048452,99.16687219497148,99.16687219497148,129881.47723765431,6355.032,97.0
97,08.2026,16197,4748.474647683736,4748.474647683736,0.03656006036176413,0.03656006036176413,94.79050280107147,94.79050280107147,129881.47723765431,1658.845,75.0
97,08.2026,16210,0.0,0.0,0.0,0.0,106.9165515088172,106.9165515088172,129881.47723765431,,
97,08.2026,16228,8477.60194735245,8477.60194735245,0.06527183188593025,0.06527183188593025,88.93705956676858,88.93705956676858,129881.47723765431,8913.038,55.0
97,08.2026,16241,1518.4054359037552,1518.4054359037552,0.011690700384670015,0.011690700384670015,89.5364705398718,89.5364705398718,129881.47723765431,1048.225,75.0
97,08.2026,16259,0.0,0.0,0.0,0.0,94.9409986329622,94.9409986329622,129881.47723765431,,
97,08.2026,26183,11524.50334768273,11524.50334768273,0.08873092293672825,0.08873092293672825,96.15654688529612,96.15654688529612,129881.47723765431,5799.032,72.0
97,08.2026,26203,3367.6426971926744,3367.6426971926744,0.025928583265423095,0.025928583265423095,90.19353654191362,90.19353654191362,129881.47723765431,624.779,82.0
97,08.2026,26214,1057.1724073803668,1057.1724073803668,0.00813951634878602,0.00813951634878602,98.56855538597252,98.56855538597252,129881.47723765431,715.409,85.0
97,08.2026,26218,1593.1164474714506,1593.1164474714506,0.012265924913653395,0.012265924913653395,95.96322427681741,95.96322427681741,129881.47723765431,197.535,80.0
97,08.2026,26220,0.0,0.0,0.0,0.0,85.75151794360306,85.75151794360306,129881.47723765431,,
97,08.2026,26228,0.0,0.0,0.0,0.0,103.5397314220867,103.5397314220867,129881.47723765431,,
97,08.2026,26231,3021.846947052577,3021.846947052577,0.023266188615357883,0.023266188615357883,94.09313175168178,94.09313175168178,129881.47723765431,2326.56,69.0
97,08.2026,26233,1231.327228145742,1231.327228145742,0.009480391310091785,0.009480391310091785,95.8136558124961,95.8136558124961,129881.47723765431,398.021,104.0
97,08.2026,26249,1589.8155171153817,1589.8155171153817,0.012240509970535456,0.012240509970535456,90.8217005710413,90.8217005710413,129881.47723765431,4602.822,89.0
97,08.2026,26256,161.25274048476237,161.25274048476237,0.001241537622718177,0.001241537622718177,99.72333091442108,99.72333091442108,129881.47723765431,,
97,08.2026,26257,9115.638843655457,9115.638843655457,0.07018428676304518,0.07018428676304518,96.09962234504319,96.09962234504319,129881.47723765431,9783.991,90.0
97,08.2026,26259,4723.354423825264,4723.354423825264,0.03636665153709772,0.03636665153709772,106.71489917938017,106.71489917938017,129881.47723765431,7394.156,95.0
97,08.2026,26293,0.0,0.0,0.0,0.0,103.77280144824157,103.77280144824157,129881.47723765431,,
97,08.2026,26304,1940.1709413052597,1940.1709413052597,0.01493801104336977,0.01493801104336977,99.8042229554063,99.8042229554063,129881.47723765431,1932.887,90.0
97,08.2026,26310,3321.605854275092,3321.605854275092,0.025574130545168418,0.025574130545168418,85.05037947270706,85.05037947270706,129881.47723765431,3065.065,80.0
97,08.2026,7443Д/1,2214.1975878603785,2214.1975878603785,0.017047831876818645,0.017047831876818645,93.17065518299012,93.17065518299012,129881.47723765431,667.976,85.0
97,08.2026,7516Д,11340.441626076301,11340.441626076301,0.0873137715035825,0.0873137715035825,80.92520228720757,80.92520228720757,129881.47723765431,2143.47,84.0
97,08.2026,7579,10977.020796784802,10977.020796784802,0.08451567560091179,0.08451567560091179,92.98067288521484,92.98067288521484,129881.47723765431,12133.597,72.0
97,08.2026,7583А,0.0,0.0,0.0,0.0,113.23305115810618,113.23305115810618,129881.47723765431,475.21,80.0
97,08.2026,7585,3124.851203779731,3124.851203779731,0.024059252098449307,0.024059252098449307,109.07896722539263,109.07896722539263,129881.47723765431,6978.134,94.0
97,08.2026,7586,19079.604100189805,19079.604100189805,0.14690011621347943,0.14690011621347943,88.32943075751119,88.32943075751119,129881.47723765431,9953.896,85.0
97,08.2026,7587,4682.34464244713,4682.34464244713,0.03605090380885857,0.03605090380885857,66.70873385368246,66.70873385368246,129881.47723765431,5076.098,64.0
97,08.2026,7620,0.0,0.0,0.0,0.0,104.48687790965158,104.48687790965158,129881.47723765431,,
97,08.2026,7965,9541.917208767496,9541.917208767496,0.0734663434055951,0.0734663434055951,90.95055266361443,90.95055266361443,129881.47723765431,1970.422,80.0
