source,target,producer_overlap,same_branch,historical_share_corr,lag1_directed_corr,combined_strength,combined_signed
2079,2072,0.0,0.0,-0.5332425263119073,0.5735847045844974,0.15997275789357218,-0.06211874528506608
2072,2079,0.0,0.0,-0.5332425263119073,-0.16126818758105518,0.15997275789357218,-0.05422176693169496
2064,2166,0.07815586368332775,0.0,-0.4020179773453158,0.04494884807266368,0.15968332504525862,-0.04873361039169711
2166,2064,0.07815586368332775,0.0,-0.4020179773453158,-0.24551113447481396,0.15968332504525862,-0.04981738224602641
820,2072,0.0,0.0,-0.5306846260590179,0.1838584867565895,0.15920538781770535,-0.04887788843988472
2072,820,0.0,0.0,-0.5306846260590179,0.17283898470028186,0.15920538781770535,-0.05396167163827201
4398,2146,0.0,0.0,-0.5246463732693665,0.44657379138642084,0.15739391198080993,-0.05277844919418866
2146,4398,0.0,0.0,-0.5246463732693665,0.7145917679825429,0.15739391198080993,-0.06811372175499887
2165,2017,0.0,0.0,-0.5178548594989286,-0.854914732654395,0.15535645784967858,-0.05413256442482117
2017,2165,0.0,0.0,-0.5178548594989286,0.15316664788562273,0.15535645784967858,-0.051541908516529476
2026,2697,0.0,0.0,-0.5071990211712414,-0.33251098543084867,0.1521597063513724,-0.06926233067507165
2697,2026,0.0,0.0,-0.5071990211712414,0.19226675298754553,0.1521597063513724,-0.05041914312930517
2015,4398,0.10878528495803286,0.0,-0.3216950867828066,0.4346074101912747,0.15090116851385843,-0.07499025746425261
4398,2015,0.10878528495803286,0.0,-0.3216950867828066,-0.06862763897354968,0.15090116851385843,-0.050601256144668545
2163,2167,0.0,0.0,-0.49496597661775277,0.590507769427612,0.14848979298532583,-0.04783328734649578
2167,2163,0.0,0.0,-0.49496597661775277,0.04302035412432676,0.14848979298532583,-0.06671875679923296
2072,2697,0.0,0.0,0.49137700395788153,-0.3106118328219561,0.14741310118736445,0.04996474975181262
2697,2072,0.0,0.0,0.49137700395788153,0.05543228988005068,0.14741310118736445,0.04884632355123782
4397,820,0.0,0.0,-0.4857234689111715,-0.2257617973883738,0.14571704067335145,-0.049972031458839127
820,4397,0.0,0.0,-0.4857234689111715,0.6772206756425662,0.14571704067335145,-0.04473681045253002
2031,820,0.0,0.0,0.47551867202704884,0.14775471031903634,0.14265560160811463,0.06468451506921516
820,2031,0.0,0.0,0.47551867202704884,-0.010687515443325073,0.14265560160811463,0.043796913385305836
2019,2167,0.0,0.0,-0.47327712920646364,0.07847159030285554,0.14198313876193908,-0.06626495434253554
2167,2019,0.0,0.0,-0.47327712920646364,0.3315605634771126,0.14198313876193908,-0.06379521658829237
2064,2161,0.1938680904959647,0.0,0.1486596340282292,-0.2982172015049916,0.14153193545645112,0.04319400412386585
2161,2064,0.1938680904959647,0.0,0.1486596340282292,0.2581946088476372,0.14153193545645112,0.049030822486354826
2064,2074,0.0,0.0,0.4712201140683357,0.19900475556954766,0.1413660342205007,0.04314337287483582
2074,2064,0.0,0.0,0.4712201140683357,0.1392973985466546,0.1413660342205007,0.048258946113823635
2017А,2163,0.0,0.0,-0.46166752360639024,-0.2799530614563664,0.13850025708191707,-0.06206139892306931
2163,2017А,0.0,0.0,-0.46166752360639024,-0.18624100886575626,0.13850025708191707,-0.044615339959545704
2163,2064,0.0,0.0,0.4582091555834973,0.10773073640732216,0.13746274667504918,0.04428112484334848
2064,2163,0.0,0.0,0.4582091555834973,0.1110228479488429,0.13746274667504918,0.04195213205847078
2161,2146,0.0,0.0,-0.45652971873890535,-0.07583417333006076,0.1369589156216716,-0.047446594000942456
2146,2161,0.0,0.0,-0.45652971873890535,0.12513054312448613,0.1369589156216716,-0.05927028150655731
2697,2074,0.0,0.0,-0.44140939806125906,0.11143085357410618,0.13242281941837772,-0.04387919276357816
2074,2697,0.0,0.0,-0.44140939806125906,0.17222420903282254,0.13242281941837772,-0.04520594881075991
4398,2072,0.0,0.0,-0.4404221062307995,0.2853732270393822,0.13212663186923984,-0.044305644605619636
2072,4398,0.0,0.0,-0.4404221062307995,0.27941334423303715,0.13212663186923984,-0.044783496471630456
2031,2079,0.0,0.0,0.4393871256283222,0.6034055894833321,0.13181613768849665,0.05976956283918047
2079,2031,0.0,0.0,0.4393871256283222,0.7340322252495706,0.13181613768849665,0.051185296730212416
951,2697,0.0,0.0,-0.4390790858691887,0.2028003773628755,0.1317237257607566,-0.041838755651835556
2697,951,0.0,0.0,-0.4390790858691887,0.009042382970911794,0.1317237257607566,-0.04364754337341049
2015,49,0.0,0.0,-0.43796903901903744,0.3265442662279738,0.13139071170571123,-0.06529454606786425
49,2015,0.0,0.0,-0.43796903901903744,-0.07150623483568296,0.13139071170571123,-0.07437839140584893
951,2161,0.0,0.0,0.4339798402884264,0.12032306682545035,0.13019395208652793,0.04135286120427862
2161,951,0.0,0.0,0.4339798402884264,0.019441271329716407,0.13019395208652793,0.045103011789983764
4394,820,0.0,0.0,-0.4330861921248157,0.024430318717195917,0.1299258576374447,-0.03582659528865019
820,4394,0.0,0.0,-0.4330861921248157,-0.17900165720140873,0.1299258576374447,-0.03988873531297112
820,2074,0.0,0.0,-0.4325183014794044,-0.03582710885810773,0.12975549044382131,-0.03983643062154149
2074,820,0.0,0.0,-0.4325183014794044,-0.6766677215496013,0.12975549044382131,-0.04429538718992404
2017А,2165,0.0,0.0,0.4302491828593322,0.16301652450481527,0.12907475485779965,0.057837869913767555
2165,2017А,0.0,0.0,0.4302491828593322,-0.1610228238815046,0.12907475485779965,0.044974940724501686
2031,2167,0.0,0.0,-0.4300823224396988,-0.07609881719962625,0.12902469673190964,-0.058503836133844384
2167,2031,0.0,0.0,-0.4300823224396988,0.7948270075866463,0.12902469673190964,-0.057972788494639285
4398,2162,0.0,0.0,0.42945141671535875,-0.20864350056148193,0.12883542501460762,0.04320201364824213
2162,4398,0.0,0.0,0.42945141671535875,-0.7608338481079849,0.12883542501460762,0.04535870821593774
2074,4397,0.0,0.0,0.4265761141883437,0.01340799133163719,0.1279728342565031,0.043686831468900726
4397,2074,0.0,0.0,0.4265761141883437,-0.002852764219426973,0.1279728342565031,0.04388685406862163
2072,2166,0.0,0.0,-0.41880619022266635,0.27856789372453167,0.1256418570667999,-0.04258552256299563
2166,2072,0.0,0.0,-0.41880619022266635,-0.34010655221570363,0.1256418570667999,-0.039197257558504436
2017,951,0.0,0.0,0.418744719713498,0.2877066663601967,0.1256234159140494,0.041677511834370545
951,2017,0.0,0.0,0.418744719713498,-0.2989819829382405,0.1256234159140494,0.039901144400689884
4397,2162,0.0,0.0,0.4185081104037706,-0.28642138862516003,0.12555243312113118,0.04305680453480664
2162,4397,0.0,0.0,0.4185081104037706,-0.36595393105108664,0.12555243312113118,0.044202874939844594
2072,2033,0.0,0.0,0.41683625172159766,0.08741037831599341,0.12505087551647928,0.04238521305840026
2033,2072,0.0,0.0,0.41683625172159766,0.5449126567833217,0.12505087551647928,0.05293823916822851
2161,820,0.0,0.0,-0.41291329950561917,0.3230931858050939,0.12387398985168574,-0.04291359110936034
820,2161,0.0,0.0,-0.41291329950561917,0.00154577633150228,0.12387398985168574,-0.038030742172538205
2017А,2033,0.0,0.0,0.41235267692956595,0.05140482779657232,0.12370580307886977,0.05543206457324885
2033,2017А,0.0,0.0,0.41235267692956595,-0.051796923529898814,0.12370580307886977,0.05236882479102665
2074,2031,0.0,0.0,-0.4115825545043639,-0.5689227036954905,0.12347476635130916,-0.04215129984102406
2031,2074,0.0,0.0,-0.4115825545043639,-0.6156788388071036,0.12347476635130916,-0.055987323979465535
2166,2026,0.0,0.0,0.4115710945246887,-0.5413956398217444,0.12347132835740661,0.03852010445963721
2026,2166,0.0,0.0,0.4115710945246887,-0.17941617952089686,0.12347132835740661,0.05620352574703765
2017,2166,0.0,0.0,-0.4029149207452008,-0.33065829444383565,0.12087447622356023,-0.04010197761799091
2166,2017,0.0,0.0,-0.4029149207452008,-0.2577152653826095,0.12087447622356023,-0.0377099486380975
2166,2079,0.0,0.0,0.40201671353763024,0.03823051538199633,0.12060501406128907,0.03762588288148266
