КНС,Период,Нагн. скваж.,Закачка м3/мес базовый прогноз,Закачка м3/мес прогноз,Доля базовый прогноз,Доля прогноз,Руст базовый прогноз,Руст прогноз,Суммарная закачка прогноз,Закачка м3/мес факт,Руст факт
97,05.2026,2162,2012.203455119645,1972.1083932928848,0.04086620622748579,0.040866206227485775,36.51717746683014,36.51717746683014,48257.68221094339,1635.253,39.0
97,05.2026,2163,2700.925517356381,2647.1070153891233,0.054853587949336695,0.05485358794933667,44.311459149664515,44.311459149664515,48257.68221094339,3243.104,45.0
97,05.2026,2165,1489.2557999364212,1459.5809660013201,0.03024556711242819,0.03024556711242818,53.65546736018284,53.65546736018284,48257.68221094339,912.71,47.0
97,05.2026,2166,1692.9099570909386,1659.1771209684284,0.03438161645882316,0.03438161645882314,61.97578958444679,61.97578958444679,48257.68221094339,1050.067,49.0
97,05.2026,2167,4191.174374842608,4107.6612513269465,0.08511932324829834,0.08511932324829831,51.64216740863409,51.64216740863409,48257.68221094339,3752.144,51.0
97,05.2026,2697,2450.8919459897097,2402.0556000152797,0.04977561063781397,0.04977561063781396,44.70222792783515,44.70222792783515,48257.68221094339,1981.174,53.0
97,05.2026,4394,2543.59061366135,2492.907158836125,0.051658244752393195,0.05165824475239319,49.28233073522606,49.28233073522606,48257.68221094339,2674.977,55.0
97,05.2026,4397,1128.3894857167077,1105.9052552680591,0.022916667452737148,0.022916667452737148,26.503045226934688,26.503045226934688,48257.68221094339,1107.092,50.0
97,05.2026,4398,1403.1621207735104,1375.2027850302782,0.02849707491170025,0.02849707491170024,61.06624874547939,61.06624874547939,48257.68221094339,1163.378,62.0
97,05.2026,49,3149.76022646683,3086.998267332758,0.06396905375270426,0.06396905375270426,41.72117240515141,41.72117240515141,48257.68221094339,9339.673,40.0
97,05.2026,820,213.836290244549,209.57539940056105,0.004342840140652998,0.004342840140652997,63.34142280196385,63.34142280196385,48257.68221094339,,
97,05.2026,951,527.5815479791507,517.0689853796476,0.010714749687302468,0.010714749687302468,68.92339912540429,68.92339912540429,48257.68221094339,399.777,56.0
97,06.2026,2015,1122.0483471068328,1030.0894897063265,0.024617316621569785,0.02461731662156979,55.56077406313905,55.56077406313905,41844.101269906816,1719.384,63.0
97,06.2026,2017,974.4700201415438,894.6061267056465,0.021379503909886192,0.021379503909886192,59.222577606388064,59.222577606388064,41844.101269906816,384.768,59.0
97,06.2026,2017А,1567.460212880203,1438.9970761812513,0.034389484599018985,0.034389484599018985,59.35249842274913,59.35249842274913,41844.101269906816,2342.942,69.0
97,06.2026,2019,899.8121323132445,826.0669182357973,0.0197415380702628,0.0197415380702628,48.87821692449072,48.87821692449072,41844.101269906816,1336.288,72.0
97,06.2026,2026,585.2440008743854,537.2796063278593,0.012840032167550863,0.012840032167550858,56.62082251509848,56.62082251509848,41844.101269906816,921.73,60.0
97,06.2026,2031,4.616514800890288,4.2381626315229655,0.00010128458977254649,0.00010128458977253603,70.99226894739763,70.99226894739763,41844.101269906816,,
97,06.2026,2033,1378.0722242772445,1265.1306139743833,0.03023438371429982,0.030234383714299828,66.27884529770638,66.27884529770638,41844.101269906816,1193.627,62.0
97,06.2026,2064,4248.857178800127,3900.636843706851,0.09321832051181099,0.09321832051181099,31.140526311531953,31.140526311531953,41844.101269906816,3071.739,34.0
97,06.2026,2072,1984.5091149256805,1821.8662206332833,0.043539379872964835,0.04353937987296484,43.488096035242194,43.488096035242194,41844.101269906816,3718.42,46.0
97,06.2026,2074,1911.475009192164,1754.8177151921602,0.041937039198740755,0.04193703919874076,56.01621403288158,56.01621403288158,41844.101269906816,1014.095,62.0
97,06.2026,2077,0.0,0.0,0.0,0.0,59.16935478011724,59.16935478011724,41844.101269906816,,
97,06.2026,2079,1294.7140343405272,1188.604147395506,0.028405536534974362,0.028405536534974383,49.22438460614312,49.22438460614312,41844.101269906816,4870.838,15.0
97,06.2026,2146,3164.5081530587013,2905.1569809454763,0.0694281127513375,0.06942811275133753,49.73037837923962,49.73037837923962,41844.101269906816,4369.482,54.0
